cluster,cluster_name,district,num_reviews,rating_overall,photos_count,instant_book,min_nights,extra_guest_fee_policy,nearest_poi_dist_km,bedrooms,baths
2,가성비 신흥형,Dongdaemun-gu,7,5.0,36,False,3,0,0.381,1,1.0
3,프리미엄 비즈니스,Jongno-gu,3,5.0,31,True,1,0,0.021,0,0.0
3,프리미엄 비즈니스,Jung-gu,8,3.63,11,False,1,0,0.067,1,1.0
2,가성비 신흥형,Dongdaemun-gu,24,4.67,5,True,5,0,0.338,1,1.0
3,프리미엄 비즈니스,Jung-gu,5,4.4,18,True,0,0,0.134,1,7.0
2,가성비 신흥형,Seodaemun-gu,15,4.53,12,True,3,0,0.548,1,1.0
2,가성비 신흥형,Seodaemun-gu,3,3.0,32,True,3,0,0.028,0,1.0
3,프리미엄 비즈니스,Gangnam-gu,3,4.67,59,False,30,0,0.074,1,5.0
2,가성비 신흥형,Seodaemun-gu,11,4.64,26,False,3,0,0.121,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,9,4.0,35,False,1,0,0.046,1,1.0
1,로컬 주거형,Eunpyeong-gu,5,5.0,5,False,0,1,0.323,0,0.0
0,핫플 수익형,Mapo-gu,4,5.0,8,False,0,0,0.078,1,1.0
3,프리미엄 비즈니스,Jung-gu,7,4.71,27,False,2,1,0.11,0,0.0
1,로컬 주거형,Eunpyeong-gu,1,0.0,37,False,1,1,0.169,1,1.0
1,로컬 주거형,Seongdong-gu,16,4.56,7,False,1,0,0.415,1,0.0
2,가성비 신흥형,Seodaemun-gu,8,4.38,50,False,30,0,0.42,0,0.0
3,프리미엄 비즈니스,Jongno-gu,8,4.75,6,False,5,0,0.125,0,0.0
2,가성비 신흥형,Gwanak-gu,7,4.14,18,True,0,0,0.049,1,1.0
3,프리미엄 비즈니스,Jung-gu,2,0.0,8,False,28,0,0.019,0,1.0
1,로컬 주거형,Seongdong-gu,2,0.0,7,True,1,0,0.16,1,1.0
0,핫플 수익형,Mapo-gu,17,4.88,43,True,2,0,0.068,0,0.0
2,가성비 신흥형,Seodaemun-gu,9,5.0,50,False,28,0,0.326,2,0.0
1,로컬 주거형,Songpa-gu,97,4.38,18,False,30,1,0.116,0,1.0
0,핫플 수익형,Mapo-gu,19,4.84,15,False,0,1,0.06,0,0.0
0,핫플 수익형,Mapo-gu,12,5.0,26,True,1,1,0.107,1,1.0
2,가성비 신흥형,Dongdaemun-gu,1,0.0,15,False,30,0,0.181,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,10,4.0,22,False,1,0,0.096,1,1.0
2,가성비 신흥형,Guro-gu,47,4.62,23,False,3,0,0.432,0,0.0
3,프리미엄 비즈니스,Jung-gu,1,0.0,26,False,4,0,0.068,0,0.0
1,로컬 주거형,Gangbuk-gu,4,4.5,12,False,30,0,0.212,0,0.0
1,로컬 주거형,Seongdong-gu,1,0.0,14,False,2,0,0.218,0,0.0
2,가성비 신흥형,Gwanak-gu,5,4.8,32,True,0,0,0.563,1,1.0
3,프리미엄 비즈니스,Jongno-gu,4,4.75,9,False,0,0,0.05,1,1.0
3,프리미엄 비즈니스,Jongno-gu,3,5.0,31,True,1,0,0.04,0,0.0
3,프리미엄 비즈니스,Jongno-gu,8,4.38,43,False,1,1,0.03,1,1.0
2,가성비 신흥형,Seodaemun-gu,12,4.75,15,False,1,0,0.042,0,0.0
2,가성비 신흥형,Seodaemun-gu,47,4.74,7,False,10,0,0.08,1,1.0
2,가성비 신흥형,Seodaemun-gu,11,4.64,36,False,0,1,0.494,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,19,4.58,13,False,2,1,0.337,0,0.0
3,프리미엄 비즈니스,Jongno-gu,3,4.67,13,False,6,0,0.033,0,0.0
2,가성비 신흥형,Dongjak-gu,8,4.63,12,False,6,0,0.502,1,1.0
0,핫플 수익형,Mapo-gu,6,4.5,16,True,0,0,0.084,0,0.0
2,가성비 신흥형,Seodaemun-gu,8,4.63,5,False,5,0,0.072,0,0.0
0,핫플 수익형,Mapo-gu,8,5.0,18,False,1,0,0.101,0,0.0
2,가성비 신흥형,Seodaemun-gu,5,4.6,33,False,7,1,0.041,0,0.0
2,가성비 신흥형,Dongdaemun-gu,1,0.0,54,True,120,0,0.444,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,37,4.32,4,True,1,0,0.088,1,1.0
1,로컬 주거형,Seongbuk-gu,5,4.6,21,False,7,1,0.153,1,1.0
0,핫플 수익형,Mapo-gu,11,4.64,14,False,0,1,0.04,0,0.0
2,가성비 신흥형,Seodaemun-gu,28,4.86,11,False,3,0,0.028,0,0.0
1,로컬 주거형,Gangdong-gu,6,4.17,9,False,0,0,0.327,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,3,5.0,59,False,10,0,0.127,0,1.0
3,프리미엄 비즈니스,Jung-gu,17,4.41,27,False,2,0,0.017,0,0.0
3,프리미엄 비즈니스,Jongno-gu,2,0.0,26,False,0,0,0.05,0,0.0
3,프리미엄 비즈니스,Jung-gu,16,4.75,7,False,3,0,0.055,1,1.0
3,프리미엄 비즈니스,Jung-gu,2,0.0,22,True,0,0,0.092,1,1.0
2,가성비 신흥형,Seodaemun-gu,23,4.52,18,False,1,0,0.069,0,0.0
3,프리미엄 비즈니스,Jongno-gu,9,4.78,25,True,0,0,0.085,0,0.0
0,핫플 수익형,Mapo-gu,8,3.63,30,False,0,0,0.058,1,1.0
1,로컬 주거형,Gangbuk-gu,4,5.0,8,False,0,0,0.755,0,0.0
0,핫플 수익형,Mapo-gu,10,4.0,15,False,1,0,0.146,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,9,4.22,8,False,7,0,0.071,1,1.0
3,프리미엄 비즈니스,Jongno-gu,9,4.11,16,True,5,0,0.054,1,4.0
3,프리미엄 비즈니스,Jongno-gu,14,4.21,17,True,5,0,0.101,0,0.0
0,핫플 수익형,Mapo-gu,146,4.95,44,False,3,1,0.324,0,2.0
2,가성비 신흥형,Dongdaemun-gu,9,4.56,5,True,0,0,0.299,1,1.0
3,프리미엄 비즈니스,Jung-gu,36,4.44,16,False,0,0,0.07,0,0.0
1,로컬 주거형,Yangcheon-gu,1,0.0,17,False,0,0,0.283,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,5,4.4,15,True,0,0,0.148,0,1.0
3,프리미엄 비즈니스,Yongsan-gu,25,4.36,24,False,3,0,0.117,1,1.0
0,핫플 수익형,Mapo-gu,7,4.57,33,False,28,0,0.243,0,0.0
3,프리미엄 비즈니스,Jongno-gu,27,3.89,12,True,1,0,0.064,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,4,3.75,7,True,1,0,0.224,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,24,4.71,18,False,1,0,0.08,0,0.0
3,프리미엄 비즈니스,Jung-gu,4,5.0,10,False,3,1,0.159,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,4,4.5,13,False,60,0,0.081,0,0.0
3,프리미엄 비즈니스,Jung-gu,17,4.41,26,False,2,0,0.046,0,0.0
2,가성비 신흥형,Seodaemun-gu,2,0.0,37,True,4,1,0.045,1,1.0
1,로컬 주거형,Yangcheon-gu,21,4.67,18,False,1,0,0.569,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,18,4.44,33,False,30,1,0.189,1,3.5
3,프리미엄 비즈니스,Jung-gu,9,4.89,18,False,3,1,0.028,0,3.0
1,로컬 주거형,Gwangjin-gu,4,5.0,9,False,0,0,0.204,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,1,0.0,25,False,0,0,0.156,1,1.0
2,가성비 신흥형,Dongdaemun-gu,3,5.0,26,False,5,0,0.087,0,0.0
2,가성비 신흥형,Seodaemun-gu,3,2.33,8,False,1,0,0.031,0,0.0
3,프리미엄 비즈니스,Jongno-gu,5,4.2,19,False,3,1,0.27,1,1.0
2,가성비 신흥형,Seodaemun-gu,4,4.75,13,False,3,0,0.153,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,55,4.44,10,False,1,0,0.303,0,0.0
3,프리미엄 비즈니스,Jongno-gu,2,0.0,31,True,1,0,0.032,0,0.0
1,로컬 주거형,Songpa-gu,5,4.8,19,False,20,0,0.126,1,4.0
2,가성비 신흥형,Dongdaemun-gu,94,4.85,47,True,10,1,0.335,1,1.0
3,프리미엄 비즈니스,Jung-gu,4,4.25,13,False,0,0,0.015,1,1.0
3,프리미엄 비즈니스,Jung-gu,14,4.0,6,False,2,0,0.088,3,0.0
0,핫플 수익형,Mapo-gu,22,4.68,12,False,1,0,0.091,0,0.0
3,프리미엄 비즈니스,Jung-gu,4,4.25,17,True,1,0,0.034,3,2.0
2,가성비 신흥형,Seodaemun-gu,16,4.19,25,True,3,0,0.028,0,1.0
1,로컬 주거형,Seongbuk-gu,2,0.0,17,False,3,0,0.187,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,21,4.81,18,False,1,0,0.056,0,0.0
0,핫플 수익형,Mapo-gu,27,4.93,33,True,1,0,0.069,0,5.0
2,가성비 신흥형,Gwanak-gu,8,4.25,16,True,0,0,0.155,1,1.0
3,프리미엄 비즈니스,Jongno-gu,7,5.0,19,False,0,0,0.025,0,0.0
2,가성비 신흥형,Seodaemun-gu,12,4.67,11,False,1,0,0.029,0,0.0
2,가성비 신흥형,Seodaemun-gu,4,5.0,28,False,0,0,0.02,0,0.0
3,프리미엄 비즈니스,Jung-gu,49,4.63,83,True,1,0,0.079,1,1.0
0,핫플 수익형,Mapo-gu,13,4.38,18,True,1,0,0.071,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,7,5.0,25,False,10,0,0.153,0,2.0
1,로컬 주거형,Eunpyeong-gu,4,3.25,15,True,1,1,0.32,2,1.0
1,로컬 주거형,Gangseo-gu,3,5.0,25,False,0,0,0.679,1,1.0
1,로컬 주거형,Seongbuk-gu,6,3.83,12,True,3,0,0.022,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,22,4.05,14,False,29,0,0.164,1,1.0
3,프리미엄 비즈니스,Jung-gu,10,4.6,16,False,3,0,0.042,1,1.0
2,가성비 신흥형,Seodaemun-gu,214,4.96,18,True,1,1,0.06,0,3.0
0,핫플 수익형,Mapo-gu,44,4.68,6,True,1,0,0.043,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,3,5.0,56,False,30,0,0.108,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,8,4.25,15,False,1,0,0.128,1,1.0
1,로컬 주거형,Gwangjin-gu,6,5.0,7,False,1,0,0.157,1,1.0
1,로컬 주거형,Eunpyeong-gu,1,0.0,99,False,30,0,0.164,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,39,4.51,6,True,0,0,0.176,1,1.0
0,핫플 수익형,Mapo-gu,1,0.0,38,True,1,0,0.141,0,0.0
2,가성비 신흥형,Seodaemun-gu,10,4.4,7,False,2,1,0.314,0,0.0
0,핫플 수익형,Mapo-gu,12,4.83,11,False,1,0,0.063,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,18,4.94,16,False,0,0,0.134,0,0.0
3,프리미엄 비즈니스,Jongno-gu,1,0.0,22,True,0,0,0.007,0,0.0
1,로컬 주거형,Gangseo-gu,2,0.0,20,False,0,0,0.359,2,1.0
1,로컬 주거형,Gwangjin-gu,7,4.29,22,False,7,0,0.098,1,1.0
3,프리미엄 비즈니스,Jongno-gu,14,4.93,45,False,0,1,0.124,1,8.0
3,프리미엄 비즈니스,Jung-gu,38,4.71,20,True,10,0,0.055,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,16,5.0,11,False,12,0,0.048,0,0.0
3,프리미엄 비즈니스,Jung-gu,7,4.43,11,False,1,0,0.074,0,1.0
3,프리미엄 비즈니스,Jung-gu,3,4.67,8,False,3,1,0.015,0,0.0
0,핫플 수익형,Mapo-gu,2,0.0,13,False,2,0,0.007,3,2.0
1,로컬 주거형,Eunpyeong-gu,4,3.5,57,False,30,0,0.293,0,0.0
3,프리미엄 비즈니스,Seocho-gu,32,4.28,12,True,1,1,0.077,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,12,4.17,14,False,7,0,0.121,0,1.0
1,로컬 주거형,Seongbuk-gu,9,4.67,8,True,2,0,0.113,1,1.0
2,가성비 신흥형,Gwanak-gu,6,4.67,26,False,6,1,0.106,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,36,4.89,32,False,2,0,0.126,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,27,4.48,5,True,0,0,0.204,1,1.0
1,로컬 주거형,Songpa-gu,5,4.4,14,False,2,1,0.253,1,1.0
2,가성비 신흥형,Gwanak-gu,5,4.8,10,True,2,0,0.239,1,1.0
1,로컬 주거형,Seongbuk-gu,2,0.0,14,False,28,0,0.307,0,0.0
1,로컬 주거형,Gangseo-gu,2,0.0,10,False,2,0,0.201,2,1.0
3,프리미엄 비즈니스,Jung-gu,8,5.0,25,False,0,0,0.019,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,44,3.86,8,True,1,0,0.073,1,1.0
2,가성비 신흥형,Seodaemun-gu,19,4.84,38,True,4,1,0.033,1,1.0
1,로컬 주거형,Seongbuk-gu,7,4.43,17,False,4,0,0.431,1,1.0
3,프리미엄 비즈니스,Jung-gu,2,0.0,16,False,2,0,0.123,1,1.0
3,프리미엄 비즈니스,Seocho-gu,18,4.72,19,True,10,0,0.046,0,1.0
3,프리미엄 비즈니스,Jongno-gu,2,0.0,16,False,3,0,0.112,1,1.0
2,가성비 신흥형,Seodaemun-gu,10,4.9,5,False,30,0,0.047,1,1.0
0,핫플 수익형,Mapo-gu,9,4.89,15,True,10,0,0.089,0,0.0
0,핫플 수익형,Mapo-gu,1,0.0,43,False,1,0,0.025,3,1.0
0,핫플 수익형,Mapo-gu,16,4.56,37,False,7,0,0.021,0,2.0
1,로컬 주거형,Gangseo-gu,1,0.0,15,False,4,1,0.148,1,1.0
2,가성비 신흥형,Gwanak-gu,3,5.0,8,False,2,0,0.298,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,2,0.0,10,False,1,1,0.35,0,1.0
3,프리미엄 비즈니스,Jung-gu,12,4.92,8,False,3,0,0.083,0,0.0
1,로컬 주거형,Eunpyeong-gu,1,0.0,56,False,30,0,0.47,0,0.0
0,핫플 수익형,Mapo-gu,10,4.2,18,True,1,0,0.078,0,0.0
1,로컬 주거형,Seongbuk-gu,2,0.0,106,False,30,1,0.124,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,17,4.88,24,True,5,0,0.15,3,1.0
1,로컬 주거형,Yangcheon-gu,4,3.75,11,False,1,0,0.227,0,0.0
0,핫플 수익형,Mapo-gu,2,0.0,57,False,14,0,0.173,5,0.0
0,핫플 수익형,Mapo-gu,37,4.65,17,True,1,0,0.011,0,0.0
0,핫플 수익형,Mapo-gu,10,4.9,12,False,0,1,0.079,0,0.0
2,가성비 신흥형,Dongdaemun-gu,5,4.0,22,False,28,0,0.233,0,1.0
0,핫플 수익형,Mapo-gu,14,4.79,26,True,1,0,0.029,1,12.0
1,로컬 주거형,Yeongdeungpo-gu,26,4.15,26,False,1,0,0.046,1,1.0
2,가성비 신흥형,Seodaemun-gu,52,4.77,31,False,2,0,0.207,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,15,4.2,64,False,30,0,0.136,0,0.0
3,프리미엄 비즈니스,Jongno-gu,10,4.6,14,True,5,0,0.056,0,0.0
2,가성비 신흥형,Seodaemun-gu,1,0.0,24,False,1,0,0.054,0,0.0
2,가성비 신흥형,Gwanak-gu,4,4.0,17,True,1,0,0.252,1,1.0
2,가성비 신흥형,Dongdaemun-gu,2,0.0,28,False,0,0,0.108,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,4,4.0,6,False,1,0,0.13,1,1.0
1,로컬 주거형,Yangcheon-gu,48,4.44,20,False,1,0,0.093,0,1.5
0,핫플 수익형,Mapo-gu,1,0.0,6,False,3,0,0.108,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,4,3.25,25,False,0,1,0.093,3,0.0
1,로컬 주거형,Songpa-gu,4,4.0,21,False,10,0,0.161,1,3.0
2,가성비 신흥형,Dongjak-gu,5,4.6,31,True,1,1,0.077,1,1.0
2,가성비 신흥형,Seodaemun-gu,4,4.0,12,False,10,0,0.262,3,0.0
1,로컬 주거형,Eunpyeong-gu,3,5.0,59,False,25,0,0.322,0,0.0
1,로컬 주거형,Gwangjin-gu,19,4.95,21,False,10,0,0.115,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,7,4.57,19,False,2,0,0.142,1,1.0
3,프리미엄 비즈니스,Jung-gu,29,4.62,33,False,1,0,0.179,1,0.0
2,가성비 신흥형,Seodaemun-gu,19,4.53,13,True,10,0,0.052,0,0.0
1,로컬 주거형,Yeongdeungpo-gu,12,4.42,8,False,1,0,0.383,1,1.0
2,가성비 신흥형,Dongdaemun-gu,7,4.29,6,True,0,0,0.253,1,1.0
3,프리미엄 비즈니스,Seocho-gu,20,4.85,70,False,1,0,0.102,0,0.0
1,로컬 주거형,Eunpyeong-gu,6,4.33,18,False,0,0,0.051,0,0.0
2,가성비 신흥형,Seodaemun-gu,3,4.33,11,False,0,0,0.035,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,9,5.0,30,False,0,0,0.2,0,0.0
0,핫플 수익형,Mapo-gu,5,4.8,42,False,1,0,0.047,1,0.0
0,핫플 수익형,Mapo-gu,47,4.49,26,False,5,0,0.154,0,0.0
2,가성비 신흥형,Dongdaemun-gu,7,4.14,4,True,0,0,0.362,1,1.0
2,가성비 신흥형,Dongdaemun-gu,2,0.0,28,False,0,0,0.245,0,0.0
2,가성비 신흥형,Gwanak-gu,7,4.71,11,False,14,0,0.147,1,0.0
3,프리미엄 비즈니스,Yongsan-gu,65,4.71,35,False,1,0,0.039,0,0.0
1,로컬 주거형,Yeongdeungpo-gu,27,4.74,24,True,1,0,0.112,0,0.0
2,가성비 신흥형,Seodaemun-gu,1,0.0,24,False,1,0,0.039,1,1.0
2,가성비 신흥형,Seodaemun-gu,31,4.74,15,False,3,0,0.036,0,0.0
3,프리미엄 비즈니스,Jongno-gu,2,0.0,27,False,2,0,0.017,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,16,4.75,16,False,8,0,0.084,0,0.0
2,가성비 신흥형,Dongdaemun-gu,9,5.0,28,True,60,0,0.48,0,0.0
2,가성비 신흥형,Dongdaemun-gu,3,4.33,23,False,28,0,0.077,0,1.0
3,프리미엄 비즈니스,Yongsan-gu,4,3.25,64,False,1,1,0.011,0,0.0
0,핫플 수익형,Mapo-gu,1,0.0,73,True,1,0,0.052,1,1.0
1,로컬 주거형,Gwangjin-gu,6,5.0,137,False,0,1,0.159,0,0.0
1,로컬 주거형,Songpa-gu,6,4.83,13,False,0,0,0.124,2,1.0
3,프리미엄 비즈니스,Yongsan-gu,4,4.0,53,True,1,0,0.057,1,1.0
2,가성비 신흥형,Dongjak-gu,8,4.25,7,True,0,0,0.386,1,1.0
3,프리미엄 비즈니스,Jung-gu,1,0.0,57,True,1,1,0.013,1,2.5
3,프리미엄 비즈니스,Yongsan-gu,11,4.36,33,False,30,0,0.275,1,2.0
1,로컬 주거형,Gangseo-gu,7,4.71,30,False,1,0,0.209,1,1.0
2,가성비 신흥형,Gwanak-gu,8,4.63,11,False,113,0,0.243,1,0.0
3,프리미엄 비즈니스,Yongsan-gu,41,4.59,20,False,1,0,0.093,0,0.0
2,가성비 신흥형,Gwanak-gu,6,4.17,9,False,30,0,0.326,1,1.0
0,핫플 수익형,Mapo-gu,5,4.8,10,False,0,0,0.045,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,19,4.95,14,False,3,0,0.079,1,1.0
2,가성비 신흥형,Dongjak-gu,4,4.75,14,True,4,0,0.189,1,1.0
3,프리미엄 비즈니스,Seocho-gu,9,3.89,9,True,2,0,0.09,0,0.0
0,핫플 수익형,Mapo-gu,177,4.86,11,False,5,0,0.125,1,1.0
1,로컬 주거형,Gwangjin-gu,3,5.0,8,False,3,0,0.248,1,1.0
1,로컬 주거형,Seongbuk-gu,5,4.0,120,False,30,0,0.031,0,0.0
2,가성비 신흥형,Dongjak-gu,10,4.1,10,True,0,0,0.415,1,1.0
2,가성비 신흥형,Seodaemun-gu,20,4.8,13,False,3,0,0.072,0,0.0
1,로컬 주거형,Yeongdeungpo-gu,6,4.83,22,False,1,0,0.112,0,1.0
1,로컬 주거형,Seongbuk-gu,1,0.0,9,False,7,1,0.056,2,1.0
1,로컬 주거형,Gangbuk-gu,1,0.0,34,False,0,0,0.377,0,0.0
2,가성비 신흥형,Dongdaemun-gu,5,4.0,6,True,0,0,0.224,1,1.0
1,로컬 주거형,Gangbuk-gu,1,0.0,20,False,28,0,0.376,1,0.0
1,로컬 주거형,Jungnang-gu,20,4.9,16,False,1,0,0.378,2,0.0
3,프리미엄 비즈니스,Jongno-gu,2,0.0,11,True,1,0,0.015,1,1.0
2,가성비 신흥형,Dongdaemun-gu,9,4.44,10,True,0,0,0.264,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,5,5.0,8,False,30,0,0.04,0,0.0
1,로컬 주거형,Gangseo-gu,1,0.0,51,False,28,0,0.653,1,0.0
2,가성비 신흥형,Dongdaemun-gu,4,4.25,18,True,0,1,0.189,1,1.0
3,프리미엄 비즈니스,Seocho-gu,25,4.6,59,False,28,0,0.347,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,123,4.99,17,False,5,0,0.172,0,0.0
2,가성비 신흥형,Seodaemun-gu,28,4.39,39,True,1,0,0.41,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,15,4.2,7,True,0,0,0.104,1,1.0
2,가성비 신흥형,Dongjak-gu,3,4.33,16,False,0,0,0.213,1,1.0
2,가성비 신흥형,Dongjak-gu,150,4.9,15,False,14,0,0.05,0,0.0
3,프리미엄 비즈니스,Jongno-gu,2,0.0,31,True,1,0,0.052,0,0.0
2,가성비 신흥형,Gwanak-gu,20,4.6,24,False,5,0,0.097,0,1.0
2,가성비 신흥형,Seodaemun-gu,4,5.0,47,True,0,0,0.13,0,0.0
3,프리미엄 비즈니스,Jung-gu,10,4.7,8,False,3,1,0.057,0,0.0
2,가성비 신흥형,Seodaemun-gu,8,4.38,33,False,7,0,0.094,0,0.0
0,핫플 수익형,Mapo-gu,2,0.0,69,True,1,0,0.102,1,1.0
2,가성비 신흥형,Seodaemun-gu,12,4.58,16,False,3,0,0.057,0,0.0
3,프리미엄 비즈니스,Yongsan-gu,1,0.0,50,True,1,0,0.134,1,1.0
2,가성비 신흥형,Dongdaemun-gu,3,2.67,11,False,1,1,0.122,4,0.0
0,핫플 수익형,Mapo-gu,2,0.0,15,True,10,0,0.072,0,0.0
1,로컬 주거형,Gangseo-gu,4,5.0,10,False,4,0,0.527,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,21,4.76,28,False,1,0,0.046,1,1.0
1,로컬 주거형,Gangseo-gu,7,3.86,17,False,0,0,0.133,1,1.0
2,가성비 신흥형,Gwanak-gu,186,4.67,43,True,1,1,0.156,2,0.0
1,로컬 주거형,Seongbuk-gu,2,0.0,22,False,0,1,0.264,1,1.0
2,가성비 신흥형,Dongjak-gu,8,3.88,7,True,0,0,0.41,1,1.0
0,핫플 수익형,Mapo-gu,3,3.33,13,False,15,0,0.111,0,0.0
1,로컬 주거형,Yeongdeungpo-gu,38,4.29,16,True,1,0,0.272,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,5,3.4,29,False,25,0,0.112,0,0.0
2,가성비 신흥형,Dongjak-gu,10,3.9,24,True,0,0,0.324,1,1.0
2,가성비 신흥형,Dongdaemun-gu,4,4.75,40,True,0,0,0.126,1,1.0
0,핫플 수익형,Mapo-gu,36,4.44,6,False,2,0,0.029,1,1.0
0,핫플 수익형,Mapo-gu,7,4.14,16,True,1,0,0.058,0,0.0
2,가성비 신흥형,Dongjak-gu,6,4.5,22,False,3,0,0.121,1,1.0
2,가성비 신흥형,Dongjak-gu,3,3.67,10,False,0,1,0.14,1,1.0
2,가성비 신흥형,Dongdaemun-gu,13,4.62,16,True,0,1,0.365,0,0.0
3,프리미엄 비즈니스,Jung-gu,1,0.0,72,True,0,0,0.063,1,1.0
1,로컬 주거형,Eunpyeong-gu,3,4.67,25,False,0,0,0.144,0,1.0
2,가성비 신흥형,Seodaemun-gu,6,4.83,10,True,0,0,0.2,1,4.0
0,핫플 수익형,Mapo-gu,31,4.61,34,True,1,0,0.061,1,1.0
1,로컬 주거형,Seongdong-gu,7,5.0,10,False,0,0,0.449,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,42,4.71,12,False,1,0,0.39,0,0.0
2,가성비 신흥형,Gwanak-gu,6,4.0,17,True,2,0,0.143,1,1.0
3,프리미엄 비즈니스,Jongno-gu,11,3.91,13,True,5,0,0.117,0,0.0
2,가성비 신흥형,Guro-gu,18,4.56,9,True,1,0,0.232,10,1.0
0,핫플 수익형,Mapo-gu,18,4.67,6,False,0,0,0.028,0,0.0
2,가성비 신흥형,Seodaemun-gu,1,0.0,13,False,10,0,0.332,1,1.0
2,가성비 신흥형,Seodaemun-gu,5,4.8,35,True,2,0,0.056,0,1.5
2,가성비 신흥형,Gwanak-gu,6,4.67,22,False,2,0,0.236,1,1.0
1,로컬 주거형,Jungnang-gu,4,5.0,34,True,10,0,0.345,0,0.0
3,프리미엄 비즈니스,Jung-gu,32,3.97,9,True,1,1,0.016,0,0.0
3,프리미엄 비즈니스,Gangnam-gu,2,0.0,19,False,1,1,0.075,1,1.0
1,로컬 주거형,Gangseo-gu,1,0.0,18,False,4,0,0.473,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,21,5.0,19,False,1,0,0.302,0,0.0
3,프리미엄 비즈니스,Jung-gu,5,4.6,8,False,3,1,0.026,1,1.0
2,가성비 신흥형,Seodaemun-gu,2,0.0,48,True,5,0,0.119,0,0.0
1,로컬 주거형,Seongbuk-gu,27,4.07,9,True,30,0,0.057,0,0.0
3,프리미엄 비즈니스,Jung-gu,17,4.59,7,True,0,0,0.063,0,0.0
3,프리미엄 비즈니스,Jung-gu,2,0.0,12,True,1,0,0.102,17,0.0
3,프리미엄 비즈니스,Jongno-gu,29,4.55,14,True,1,0,0.138,1,1.0
3,프리미엄 비즈니스,Jung-gu,22,4.86,7,False,3,1,0.02,1,1.0
0,핫플 수익형,Mapo-gu,71,4.32,15,True,1,0,0.105,1,1.0
1,로컬 주거형,Yeongdeungpo-gu,20,4.25,7,False,1,0,0.13,1,1.0
1,로컬 주거형,Songpa-gu,6,4.67,19,False,1,1,0.051,2,1.0
3,프리미엄 비즈니스,Gangnam-gu,8,3.88,17,True,1,0,0.096,1,1.0
3,프리미엄 비즈니스,Yongsan-gu,19,4.42,11,True,7,0,0.023,1,1.0
0,핫플 수익형,Mapo-gu,1,0.0,4,True,1,0,0.064,1,1.0
3,프리미엄 비즈니스,Gangnam-gu,7,5.0,26,False,0,1,0.015,3,1.5
1,로컬 주거형,Songpa-gu,5,4.6,16,False,20,0,0.083,1,4.0
2,가성비 신흥형,Seodaemun-gu,2,0.0,48,True,5,0,0.051,0,0.0
0,핫플 수익형,Mapo-gu,7,4.86,33,True,3,0,0.06,0,5.0
3,프리미엄 비즈니스,Jung-gu,49,4.86,11,True,1,0,0.042,1,1.0
2,가성비 신흥형,Dongdaemun-gu,12,4.58,18,True,0,1,0.287,0,0.0
3,프리미엄 비즈니스,Jongno-gu,8,3.38,13,True,0,0,0.071,1,1.0
2,가성비 신흥형,Seodaemun-gu,21,4.57,12,False,3,0,0.034,1,1.0
0,핫플 수익형,Mapo-gu,17,4.88,30,False,7,0,0.072,2,1.0
1,로컬 주거형,Eunpyeong-gu,2,0.0,91,False,30,0,0.217,0,0.0
2,가성비 신흥형,Guro-gu,12,4.75,12,False,3,0,0.093,0,0.0
