,ttm_revpar
18,548303.5
3650,79378.7
4055,74636.8
49,439196.5
19249,1243.0
896,156116.9
6538,53084.1
7628,46284.9
7357,48030.6
6290,54623.6
9376,36055.8
3243,85030.6
3016,88319.9
1442,128306.9
139,330761.5
3273,84686.4
5312,62593.6
112,347825.3
8704,39888.0
14769,12671.5
4695,68523.2
4732,68162.5
4833,67291.7
8452,41503.2
12060,23116.4
3357,83330.7
4178,73455.2
4537,70013.9
11309,26415.5
14540,13576.7
10655,29417.0
453,210127.6
7655,102058.3
3827,77223.5
7649,46187.1
15525,10169.6
5154,64193.3
3756,78145.7
2823,91355.0
9546,35121.1
13314,44904.4
1882,113033.5
1010,149286.5
389,224720.3
6714,52030.0
1495,126029.3
2278,102542.3
18379,2753.0
8647,40226.6
1002,149608.0
7403,47684.4
5168,64052.2
4025,75025.3
3040,87861.6
7222,114127.1
12223,22355.7
4915,66483.0
1309,133695.0
4287,72443.0
2583,189585.9
16007,8692.7
1935,111434.3
17429,4944.6
17185,5539.5
9195,37059.2
6279,54682.3
8068,43859.5
1164,140241.5
1586,122552.2
3246,85002.9
10602,29630.9
7483,47202.5
4274,72580.2
4411,71281.9
2267,102779.9
174,307630.2
1931,111471.9
10090,32150.4
9427,35763.4
11787,24322.2
3492,81446.1
1557,123604.6
2331,101118.1
10381,30661.7
1380,130433.5
4482,70467.0
5448,61408.8
12058,23120.3
12315,22015.3
686,175079.5
12998,19328.2
3757,131437.9
1682,118979.0
511,199688.4
166,312063.3
13842,16207.2
9967,32836.2
13971,15622.1
7776,45528.5
1942,111302.2
7656,46134.3
17783,4114.5
18314,2891.0
7771,45541.3
1117,142976.6
12847,19916.0
10959,27994.4
5503,60990.1
12231,22322.6
5969,57210.1
152,320752.1
13110,18928.0
5884,58047.2
16016,8669.0
3640,79473.9
3816,77425.8
11844,24115.7
14440,13934.8
4674,68729.8
12016,23274.2
11049,27562.4
9073,37792.1
2019,109249.2
15128,11532.2
9122,37461.4
5322,62502.8
3912,76343.6
14843,12419.5
3537,81002.6
4728,68207.4
7762,45583.8
205,288764.6
10133,31975.1
6994,50213.3
2809,91546.7
9118,37507.9
1876,113073.7
15815,9290.0
3318,83906.9
13069,19114.0
3183,85925.0
6169,55690.7
13613,17012.0
6029,66951.5
9213,36991.1
5837,58399.0
4431,70975.9
3231,85196.3
6835,51169.8
16033,21385.0
14802,25195.2
18784,2000.6
9595,34909.2
3934,76115.8
14856,12390.6
4922,66367.5
8509,41111.1
4399,71438.5
18303,2904.9
14010,15498.1
17602,4496.9
278,257855.6
7103,49521.9
7838,45132.3
3332,83697.8
11413,25902.7
16808,6495.0
289,255201.6
3148,86574.7
16970,6105.2
10457,30345.4
11283,26520.4
270,260285.5
4706,68417.9
15037,18361.3
10458,30338.4
7013,50064.9
4440,70897.0
3255,84867.9
1440,128325.1
8835,39134.0
9805,83797.5
12977,19392.8
4693,68580.8
8280,42582.0
6575,52885.5
11751,24464.2
18039,3497.8
1145,141030.0
6514,53235.6
12306,22029.7
16699,6784.8
7847,45106.1
12670,20499.8
11520,39559.8
5716,59260.6
10235,31462.1
15080,11682.6
13269,18280.6
10042,32392.2
3886,76680.7
11998,23365.4
8927,38634.2
2194,104641.5
3078,87477.8
1118,142971.5
12200,22487.7
698,173753.1
5123,64478.0
8879,38866.2
4495,70388.2
2825,91263.5
4033,74865.1
12398,21633.4
18730,2092.8
8241,42822.8
11570,25134.3
634,181258.3
2499,97912.5
11401,25964.0
3925,76184.1
18812,1940.0
19757,564.6
3840,77124.8
2209,104236.5
7005,50135.9
9557,35072.9
3400,82691.3
11630,24897.7
10558,29836.9
7860,45014.6
2847,90974.0
1209,138425.8
1699,118474.4
4051,74684.8
8067,52840.1
4577,69597.2
5934,57515.9
12747,20255.7
14287,14499.2
2413,162674.1
5134,64377.6
2254,103123.0
8691,39952.9
3408,82603.1
11964,23532.4
3674,78977.0
18415,2684.8
18731,2092.2
3712,78571.9
6484,53467.5
2516,97486.9
8837,39120.2
14251,14641.9
6210,55345.3
3760,78111.5
5339,62393.0
8041,43984.5
7342,48107.0
3509,81319.1
8750,39610.6
2454,98816.8
3289,84482.0
16445,7454.5
5560,60524.6
11999,23363.3
6898,50850.1
2958,89428.1
14968,12033.0
16235,8063.6
3735,78284.7
11944,58358.0
11840,24146.0
18331,2849.1
10321,30999.7
11289,26492.7
14612,13336.1
9801,33778.5
18019,3544.8
15552,25034.7
9181,60491.9
19340,1101.1
5646,59779.6
7545,46795.3
8345,42152.1
2802,91657.3
19514,848.7
11134,27173.5
10752,29013.7
5125,64458.5
13703,16714.9
6767,51726.5
8377,41939.7
9502,35382.6
495,202319.8
1129,142079.3
5840,58350.6
15051,11785.8
19065,1505.4
11934,23706.2
14606,24243.8
6893,50874.8
19259,3040.2
8001,44180.3
13201,39369.3
5428,61599.7
16320,7794.9
2843,91038.2
12524,21094.2
1719,117646.5
5891,57989.1
2334,101066.8
6174,55669.2
8224,42942.3
11361,26182.8
10992,27833.0
3395,82729.9
4927,66308.0
8932,38588.0
12018,23264.5
10739,29055.9
10923,42784.7
8054,43903.4
215,284686.3
7026,49995.3
13749,16563.4
9342,36235.6
16012,8676.8
3570,80402.4
7375,47870.9
5280,62946.9
6904,50809.1
3861,76943.7
13066,19124.2
6697,52125.3
12288,22103.4
25,515155.1
8111,43617.7
14872,12350.3
10676,29289.7
18841,1894.7
14623,13299.7
6999,50183.0
9932,33058.4
11081,27363.0
13719,40565.9
9224,36944.7
12591,20830.6
14565,13490.4
12487,21198.9
17847,3971.9
13837,16221.0
1115,143053.9
3356,83344.0
5538,60700.4
15843,9165.6
15100,11625.4
8976,38323.7
9529,35224.4
11635,24884.3
20089,147.8
2242,103388.9
4688,68612.0
4531,70040.8
7813,45286.5
3812,77474.5
981,150560.9
4716,68325.6
6814,51358.3
726,170975.2
6418,53811.4
16936,15404.1
2863,90829.1
2617,95285.2
4133,73868.7
6462,53566.3
8776,39455.6
15213,11245.7
4172,73510.5
10880,50284.0
2852,90928.7
2259,103086.0
6040,56618.8
3969,75719.4
11592,50450.4
14731,12825.6
3305,84142.2
4332,72015.6
4027,74984.4
13284,18196.5
1418,129189.2
9642,34691.6
8159,43295.1
5147,64274.6
3333,83683.7
14657,27729.0
2715,93593.5
2191,104691.1
9216,36981.4
8621,40376.3
680,175873.3
12349,21896.1
7381,47850.3
12333,21956.2
11294,26471.1
3943,188731.5
1841,113956.1
13938,15775.9
18807,2105.1
2132,106416.8
15146,26528.1
7027,121640.2
1695,118494.3
11422,25853.9
4331,72019.8
12220,22368.5
13008,19285.1
1567,123332.3
18896,1784.6
9180,37131.1
5368,62135.3
1480,126595.0
16771,6594.4
3297,84350.5
14192,14865.2
16082,8485.9
7556,46737.9
7857,45038.5
17361,5110.7
1776,115610.2
4081,74370.6
8935,38581.9
1797,115140.8
10210,31593.1
11122,27232.0
2045,108655.4
2033,108982.7
3996,75393.6
3315,83926.0
4555,69833.8
11392,26015.4
9229,36930.9
2296,102170.0
4182,73404.3
5772,58873.0
9828,33621.0
17254,5375.2
5548,60635.2
9019,38103.6
6347,54257.5
8433,41611.1
13419,17712.5
1538,124563.5
18546,2405.5
1395,129946.5
5876,58101.3
9992,32694.9
2639,94851.1
18376,2755.4
5824,58519.7
13801,16358.9
13746,16570.3
6065,56454.5
7502,47104.5
6055,56530.2
10787,28866.3
5049,65083.2
6137,55921.7
525,197088.0
8565,40737.6
3700,78701.5
9871,33417.7
234,271211.2
3896,76550.9
6599,52783.0
7470,47278.2
11300,26454.3
1976,110206.5
6646,52488.2
16810,6485.6
6345,54299.3
15871,9098.6
2261,103018.3
10098,32120.5
15757,9469.7
9739,34130.8
5769,58876.7
4658,68886.1
6012,56774.1
15068,11725.2
5951,57389.7
2677,94320.5
4873,66878.8
8288,42539.6
9558,35061.2
19401,1018.1
15960,8807.9
9825,33633.7
12001,23349.3
2484,98280.4
6304,54572.8
9737,34132.1
6636,100424.8
3242,85045.3
1835,114178.6
13413,17731.1
7546,46779.7
10299,31114.7
5264,63065.9
14884,12321.1
7387,47813.2
12752,20247.7
5112,64544.9
6293,54606.9
14052,30142.6
18962,1657.6
7277,48489.0
5789,58765.7
7617,46357.7
1242,137316.2
12564,20956.3
7194,48941.0
8797,39299.1
15305,10945.7
6857,51061.9
159,315844.3
9548,35109.9
10728,29087.9
1608,121630.5
18820,1932.4
17154,5634.0
17066,5881.3
16599,7035.1
7003,50151.3
16634,6952.9
12187,22559.1
13047,19170.2
7914,44673.0
16381,7637.8
1575,122996.5
2889,90522.9
438,214101.2
6008,56822.5
13554,17227.2
1607,121635.6
7816,45271.7
2840,91073.2
16063,8532.3
10024,32514.4
5892,57986.8
4070,74456.3
4871,66886.3
9926,33097.1
1252,136805.7
3018,88280.5
14823,12492.7
12608,20770.5
16194,8178.0
1516,125371.7
6758,51779.6
7765,45565.1
8294,42504.3
7989,44235.0
8409,41768.5
14476,13827.1
5369,62134.5
5851,142778.7
16796,6532.0
5429,61598.7
2163,105263.0
2124,106624.2
5603,60258.0
11308,26416.3
187,299036.4
16750,6670.8
8436,41590.1
3748,78185.2
3512,81279.6
12477,21244.8
1398,129778.6
12776,20179.7
9250,36841.2
7853,45060.0
5209,63624.0
5059,64986.0
3250,142830.3
18267,2989.5
13141,18807.8
9054,37907.5
19276,1204.9
17148,9039.9
2272,102637.0
8597,40526.8
10982,27901.9
4356,71813.0
11959,23566.0
14597,13376.2
10703,29183.3
24,517513.4
3446,81957.3
1101,143952.2
9407,35893.5
16071,8512.4
2902,90366.7
11699,24663.4
7978,44331.0
7902,44742.3
16561,7134.7
4265,72646.6
10355,30818.7
701,173617.2
16131,8369.6
6620,52663.8
1241,137320.6
2027,109113.7
276,257993.0
6164,55733.7
3020,88270.9
3730,78346.5
4009,75238.7
4924,66347.0
6068,56434.5
18065,3444.5
4230,72971.8
1150,140748.6
2827,91216.3
8730,39733.3
13593,17081.7
18279,7200.3
8113,43605.3
9889,33289.4
11988,23430.7
2538,97071.4
17991,4287.7
8201,43065.5
4039,74822.1
2428,99097.9
8534,40897.0
7460,47367.0
115,345764.2
1890,112854.4
3193,85802.1
4380,71641.1
16285,7895.9
14245,24243.9
2879,90631.0
12383,21708.0
12148,22778.5
15873,9092.3
4843,67226.9
3903,76456.3
6317,54455.2
3624,79613.9
3926,76174.4
6952,50509.0
14688,13001.4
1974,110264.7
14911,12195.9
12401,21621.8
13965,28841.8
10760,28979.3
7663,46106.8
13649,16882.7
8427,41671.8
7552,46756.7
7326,48163.8
6098,56242.3
4907,66602.1
11543,25231.6
891,156395.4
563,190131.7
13442,37038.4
1220,138109.2
12293,22087.8
8138,43408.1
12607,20771.7
10616,29576.3
6839,51123.9
11676,24756.6
3288,84542.9
3723,78439.0
1732,117181.0
13780,16447.2
9067,37819.3
1153,140650.0
3237,85075.9
6472,53536.5
14145,15059.6
3826,77259.1
11162,27062.1
13771,16486.5
2714,93603.6
9543,35131.3
1324,132966.6
2618,95270.9
9957,32899.7
2895,90435.9
17493,4734.6
10267,31258.6
2184,104860.3
12763,20218.4
3937,76053.0
18041,3496.8
14372,14163.7
13691,16747.8
11532,25282.6
10132,31975.6
5175,64009.8
6933,50589.8
10348,30840.1
1647,120453.2
13211,18532.7
10630,29519.0
18638,2231.7
358,234723.4
138,330814.3
9110,37564.9
10682,29245.5
382,227373.8
13608,17023.8
5010,65469.6
16486,7332.3
1458,127617.3
10441,30453.5
955,152017.2
13852,16156.3
5694,59417.4
5081,64795.8
9191,37063.0
1960,110678.9
2396,99818.4
3314,83942.7
10346,30845.1
18375,2758.0
3908,76371.1
16196,8176.1
1964,110613.4
15411,10573.7
4267,72642.1
9710,34282.7
2462,98663.2
12452,21373.5
6400,53916.9
793,164065.9
7125,49411.2
8556,40779.4
8890,38810.4
17046,5927.2
5872,58139.3
2205,104417.3
2202,104506.9
6936,125581.1
4117,74008.4
4465,70636.8
919,154054.8
6545,53055.8
2349,100795.4
11073,27429.5
10288,63556.3
6896,50862.9
4591,69421.8
8044,43977.9
10189,31705.0
12517,21113.0
16604,7023.9
4792,67613.4
6485,53460.7
444,213346.7
3499,81374.2
10468,30304.3
14961,29945.7
12471,21275.5
10552,29870.6
12848,19915.8
5957,57321.5
1065,145853.7
14886,12318.4
3793,77699.5
938,152834.4
6761,51746.3
9447,35632.8
1855,113591.9
12934,19601.8
13506,17409.1
2040,108798.3
922,153704.9
8060,43885.2
13739,16593.8
12560,20962.6
2659,94559.2
5094,64672.4
10736,29065.9
6866,51042.1
13513,17386.8
6,623067.4
8309,42410.9
6887,50921.3
3444,81984.2
11199,26908.9
12758,20229.4
1656,120035.5
1154,140630.4
14903,12215.6
359,234684.6
2102,107238.1
3209,85532.0
5341,62365.9
7358,48024.9
3321,83850.2
2280,102532.2
1493,126089.2
14547,13541.6
11133,27179.3
3339,83587.1
11317,26382.9
4128,73896.2
15212,11247.4
9204,37018.1
3588,80116.4
2712,93609.0
14221,14735.6
1143,141092.8
16145,8339.2
1845,113840.0
7892,44823.1
12863,19871.4
12793,49976.8
14415,14008.1
7438,47479.8
4443,70851.5
10149,38198.0
4811,67469.4
10266,31264.0
5671,59578.5
18790,4696.8
15020,11878.9
1883,113032.7
2321,101416.1
17928,3764.1
4116,74010.0
6687,52221.2
19483,886.6
16423,7507.0
386,226218.2
1648,120434.3
12453,21371.6
14161,15007.0
16579,7091.8
8176,43163.4
12508,52482.4
19856,442.1
9848,33508.1
14724,12848.3
11108,27285.7
1869,113220.2
2545,96997.6
201,291165.2
13262,18318.8
3971,75705.1
5229,63446.9
6120,56074.1
2759,92676.9
8420,41717.6
331,241696.9
3909,76357.8
944,152553.8
11914,23799.9
1799,115074.1
17340,5161.8
9257,36790.4
16049,8565.1
999,149715.6
5638,59870.5
13963,15651.0
7361,47976.5
15197,11291.4
6025,56697.7
14949,29617.6
14842,12426.7
6876,51008.7
3125,86853.7
14678,13044.9
8950,38506.8
4754,68001.9
3403,82651.6
12325,21986.5
6518,53199.5
6295,54601.8
3393,82765.0
12724,20346.5
17167,5581.8
16749,6671.8
8761,39547.4
3721,78467.8
15289,10991.1
11518,25373.3
1373,130860.9
5173,64027.6
12699,20432.4
6045,56602.8
17238,5413.5
5874,58128.9
3186,85878.5
182,302120.6
15275,11045.2
11037,44045.8
864,158211.7
14174,14937.9
5075,64868.5
14431,13969.2
1826,114448.4
16365,7675.1
11859,24032.8
5677,59508.4
13958,15666.1
1996,109727.9
13948,15719.5
13525,17343.9
4840,67248.2
5156,64178.1
4790,67631.8
1172,140077.9
10232,31478.5
12633,20643.6
1342,132015.8
11415,25900.1
13409,17742.8
4945,66127.3
7133,49333.7
6027,56691.6
19052,1528.6
1474,126754.0
5604,60245.5
8911,38721.4
2860,90847.5
10809,28747.2
11474,25580.3
8065,43870.4
15518,10183.7
8284,42558.2
4505,70296.2
9632,34757.3
13099,18984.2
7036,49935.5
11192,26935.5
3833,77168.1
2300,102050.8
7856,45040.6
4113,74049.7
10102,32091.1
15592,9980.0
2438,99016.8
1198,138821.3
2035,108918.6
193,296183.8
9452,35599.9
5722,59196.5
779,165243.4
11815,24220.0
1497,125948.4
1873,113148.0
3837,77144.5
13173,18679.9
8493,41218.5
406,220755.8
17356,5119.2
11387,26028.3
11140,27152.1
14452,13885.8
6598,52791.3
6883,50963.6
11788,24318.2
1466,127322.1
342,238210.7
7899,44764.1
12009,23310.0
734,170520.9
4714,68351.9
9929,33077.9
10033,32467.0
3604,79832.9
15372,10736.0
13345,17947.6
7540,46812.8
8328,42260.7
11271,26588.9
10341,30856.5
1365,131305.2
666,176467.2
1511,125547.4
13672,31929.8
14401,14065.9
5335,62428.4
11705,24648.0
10874,28403.6
17530,4659.4
10074,32246.0
2572,96284.8
12553,20987.5
14276,14541.2
5568,60502.0
3274,84676.8
5929,57562.0
18642,2224.1
15904,8996.8
13706,16711.1
8813,39238.4
14755,12712.0
40,464714.9
11647,61684.3
14077,15279.5
15238,11180.0
7157,49189.3
11774,30152.5
12512,21126.1
13553,42781.2
11983,23455.4
2782,92061.9
16147,8329.8
15622,9905.2
10142,31939.9
18238,3041.9
7539,46827.1
12505,21140.5
16256,13022.6
7622,46324.0
11586,25054.6
5251,63168.9
11727,24575.7
8368,41996.4
5588,60355.7
10542,29929.7
14454,13881.9
8253,42739.0
16622,6974.8
4201,73222.6
1995,109760.9
15638,9854.1
19138,1408.1
17587,4537.6
7367,47915.8
425,216649.7
16407,7546.1
11154,35310.7
17243,6377.8
14513,13653.4
6404,53907.2
5865,58196.7
9768,33922.5
4733,68161.8
2713,93603.8
141,328799.8
2650,94690.0
7018,50028.0
1394,129992.7
3767,78031.3
10563,29825.6
19229,1276.9
6647,52480.4
16694,6794.4
4886,66816.6
1151,140748.1
11632,24895.2
7785,45440.2
1812,114742.6
13259,18323.4
4786,67658.0
8012,44149.2
461,208867.3
6375,54077.3
8727,39772.0
957,151903.9
10387,30649.2
6655,52448.7
4767,67888.5
7768,45553.5
6160,55753.0
6287,54642.6
443,213780.0
6971,50417.8
10749,29018.3
11608,24958.0
9524,35247.3
9784,33834.2
3932,76129.8
16797,6529.4
6406,53903.0
15782,18595.0
6627,52611.8
13879,16029.8
1986,110024.4
10051,32358.7
155,318291.2
11678,24752.1
13126,18858.8
4715,68344.9
1102,143751.1
6296,54595.4
16075,8506.1
9875,33405.2
8451,41506.8
1696,118488.4
7095,49557.4
14059,15340.8
6703,52087.5
17459,4846.1
2368,100286.8
7473,47270.7
14549,13536.2
12911,19667.7
6740,51874.0
16454,7420.3
1739,116863.4
10881,28378.1
9933,33045.6
8967,38371.5
10271,31243.0
3933,76126.7
6577,52875.0
3431,147772.9
17293,5271.5
9941,32990.4
11048,27562.5
593,185213.9
10156,31891.1
12358,21846.1
17311,5234.8
11145,27116.6
3059,87640.9
16451,7435.7
12996,19346.6
15316,10912.9
10463,30323.7
264,261972.6
20048,197.0
7124,49421.2
14365,14185.9
11195,26912.4
3967,75730.4
11613,24941.9
11821,24199.0
6551,53032.4
14778,31395.9
18591,2311.5
3805,77553.1
9042,37968.8
10741,29051.9
1548,123894.5
13667,22237.5
932,153161.6
12879,19813.0
7735,45754.1
4490,70409.9
675,176173.7
3696,78747.1
5288,62870.7
11163,27060.4
15659,9794.1
5435,61544.9
7570,46645.8
12254,47484.0
2643,94794.1
6139,55895.9
10997,27823.3
6806,51437.8
7515,46974.9
2347,100817.1
9495,35414.0
3784,77819.3
693,174524.6
618,182519.0
7553,46755.3
12988,47770.6
3276,84656.7
11645,24847.5
6937,50575.4
4248,72772.6
1926,111664.5
282,257322.5
258,264758.3
16917,6257.1
5110,64554.2
2882,90590.8
3613,79741.5
17885,3887.7
5409,61795.7
2324,101348.9
6311,54508.9
8608,40446.8
4794,67602.3
5171,64036.9
7029,49974.2
19374,1068.0
9334,36282.7
11572,25128.4
5610,60190.6
478,205080.0
2606,95597.0
8618,40390.6
7,607578.5
6698,52123.1
16096,8453.9
15432,13812.9
5744,59053.6
2472,98427.6
7071,49709.7
11040,27630.3
17742,4194.3
2313,101657.0
9972,32814.3
1596,122234.2
7657,46132.7
10046,32380.8
11278,26546.1
4075,74415.5
6110,56170.8
14150,23567.6
16595,7046.3
7581,46540.9
3970,75705.9
16882,6333.3
7166,49137.3
7991,44230.3
789,164266.5
18849,1869.6
1774,115680.2
12384,21701.0
6817,51346.3
5992,57015.8
10082,32191.9
10188,31708.7
2365,100342.1
11393,26011.0
5230,63443.0
12126,22877.1
19569,783.4
11673,24774.3
1752,116398.2
616,182835.4
4807,67497.2
5607,60241.0
8636,40301.8
8720,39795.8
9166,37204.2
3847,77080.4
97,360375.3
7352,48045.2
3212,85486.7
1556,123608.0
3741,78230.4
15357,10787.2
1536,124704.8
16666,6854.0
4763,67953.1
6868,51037.3
2122,106731.6
7474,47242.6
6435,53729.8
7959,44411.7
578,186986.4
17283,5296.5
15829,9244.1
3135,86673.6
603,184650.9
6941,50558.5
16922,6241.1
8362,42060.7
7753,45614.3
6582,52843.4
13862,16124.3
16984,6080.8
13575,17166.3
6213,55329.7
9197,37055.5
1966,110535.8
14092,15240.4
8633,40304.5
1778,115518.6
3763,78079.2
13267,18292.1
2405,99575.1
4383,71619.8
5626,59985.8
6563,52944.8
12932,19605.2
17060,5891.9
12843,19930.2
16949,6161.1
13854,16154.1
5790,58764.3
1184,139519.8
8425,41686.7
13305,18119.9
10502,30139.7
16669,6845.3
13390,17810.2
16089,8472.3
883,156905.2
2337,101029.5
16516,7259.9
2697,93801.9
16409,7543.9
5540,60694.8
9769,33920.8
19566,788.1
587,186166.3
204,290086.7
8387,41892.1
10805,28770.6
2043,108761.1
914,154698.7
637,180518.6
9070,37800.6
13964,15647.6
2002,109551.9
162,314719.2
5169,64048.0
13763,35261.0
10427,30503.2
14983,11976.3
4857,67011.9
9808,75524.5
1449,128042.3
7218,48787.1
16025,8638.7
8167,43233.5
8195,43099.7
4407,71315.0
7972,44349.1
13108,18941.1
12481,21223.0
11099,27308.7
12204,22460.4
3468,81756.4
17470,4814.7
13468,17565.5
13961,15657.2
7893,44821.9
3413,82530.0
17355,5119.5
11825,24190.7
6691,52170.5
9599,34889.8
2128,106492.8
11291,26490.3
14102,15186.1
8515,41068.4
5188,63898.1
9412,35843.2
1468,127155.2
7255,48581.4
2663,94513.1
1928,111589.6
8735,39714.5
4023,75044.5
2817,91476.3
6683,52262.9
11129,27208.3
14741,12761.4
2129,106490.1
8905,38761.7
17013,6003.7
5827,58509.1
9760,33987.5
3558,80609.5
8821,39178.6
2204,104428.8
16293,7862.2
16144,8340.1
9231,36921.7
2039,108885.4
18507,2496.9
1299,134161.3
14392,14101.0
11067,27436.7
17633,4422.5
1030,148211.3
10376,30677.9
12418,21552.1
9324,36350.2
2870,90733.8
14660,13124.1
1672,119441.3
17682,4323.2
1182,139548.7
12011,23302.4
10221,55847.6
6531,53113.6
5664,59646.9
14920,12174.7
11378,26082.9
876,157413.7
12654,20564.2
5271,63049.8
5627,59982.4
547,192883.5
10129,31987.7
18798,1974.1
6639,52534.9
16613,7001.5
3474,81672.7
12634,20630.9
13279,18230.0
19549,810.1
12089,23006.5
12423,21532.0
4063,124771.2
16410,7541.6
6954,50499.9
7187,48987.9
13840,16212.4
3677,78949.0
13362,17882.5
2614,95401.7
12161,22701.4
16215,8111.5
5208,63629.4
1093,144700.3
6124,56022.4
11399,25974.3
11900,51855.1
5133,64377.7
2053,108493.4
15614,9923.0
8404,41791.1
14896,12256.3
7725,45801.4
226,273988.3
1024,148784.2
1957,110939.8
14070,15306.7
5438,61515.4
10475,30277.2
2212,104198.8
703,173539.7
1137,141441.2
7792,45385.7
13655,16855.8
5290,62864.5
8395,41853.6
1803,114945.4
13488,17484.3
2687,94013.3
7986,44295.4
8053,43906.1
3576,80232.4
1048,146891.2
11631,24895.8
13579,17142.7
19602,738.3
9131,37434.1
2703,93721.3
11659,24799.7
3047,87783.9
2597,95823.8
5313,62591.5
2192,104690.0
12910,19671.6
9865,33449.1
6735,51896.6
4072,74446.2
1446,128161.3
14136,15086.3
2568,96446.3
8553,40792.4
14497,13697.8
14664,13106.1
19068,1499.0
450,211484.5
18859,1852.5
10322,30993.1
6234,55169.6
13256,18339.0
3823,77294.9
7763,45583.7
9188,37073.8
6556,52979.5
15496,10255.0
7691,45985.8
10350,30829.3
6525,53162.1
6161,55752.6
2508,97668.9
22,531174.7
2098,107401.8
1674,119385.1
9598,34890.7
9374,36068.0
12317,22010.8
1393,130060.8
1748,116570.4
11926,23745.0
3851,77040.5
11719,24601.7
9307,36471.5
4298,72371.1
4195,73308.2
10587,29688.0
9088,37732.1
6881,50973.7
4694,68543.4
3625,79612.5
7371,47884.1
12087,23011.4
10430,30500.0
17082,5842.6
13714,16690.8
9479,35468.8
10970,27947.2
652,178428.2
6667,52371.3
7968,44366.6
18061,3451.8
13325,18031.1
7551,46756.7
13142,18803.6
8152,43319.8
12687,20456.7
16844,6425.8
5034,65209.0
12034,23188.8
14562,13494.7
5534,60743.7
14413,14019.8
7402,47684.9
2193,104642.3
691,174601.9
13072,19104.8
2509,97635.9
12458,21346.0
7509,62884.5
6544,53056.2
5108,64577.7
6181,55601.9
4720,68310.4
6003,56877.2
11600,24994.2
8013,44142.9
14378,14138.1
11711,24622.1
524,197229.6
9384,35995.5
15477,10329.1
4091,74264.2
17458,4848.0
14701,27548.5
788,164421.4
11850,49941.8
16825,6462.4
5808,58634.8
6215,55313.4
9538,35150.6
3844,77095.3
2231,197106.9
9196,37058.5
19140,2893.0
4409,71304.1
9207,37005.5
11579,25084.4
10804,28772.0
10763,28961.8
7346,48086.7
1853,113617.1
9913,80176.0
17045,5929.8
17966,4544.5
2420,99288.4
9184,37121.8
3941,76017.3
1260,136387.3
7940,44513.9
13136,18829.1
6808,51421.9
16057,8545.8
5633,59916.4
12068,23092.2
11343,26278.7
16785,6549.0
9682,34455.0
11953,23610.9
18159,3244.5
17378,5075.0
5706,59343.1
5523,60834.5
4667,68827.5
10850,28522.4
365,232771.3
18738,2083.9
19989,276.6
147,323509.0
1690,118698.0
12833,19972.6
15249,11148.0
8102,43684.1
9243,36862.6
8252,42762.4
3543,80945.9
3351,83434.5
5107,64585.7
10000,32644.4
13366,17870.6
6501,53309.0
15415,10554.3
13429,17685.5
9785,33833.5
4030,74888.2
17867,3924.6
8610,40429.4
78,390257.5
7464,47311.2
2286,102386.8
13764,16516.7
19684,651.7
17638,6920.3
13828,16262.8
7881,44898.7
9699,34364.8
2318,101544.1
8659,40143.8
4000,75346.7
13310,18096.7
7564,46666.7
10113,32046.6
17035,5952.6
3724,78435.3
14638,13216.9
6549,53039.7
9264,36723.9
392,223910.0
3266,84742.4
16,564464.8
4317,72155.0
2726,93324.4
17389,5044.9
6427,53783.2
13666,16815.6
3580,80178.6
10555,29850.3
7812,45288.2
4989,65658.8
599,184845.9
16555,7153.1
9411,35861.9
6049,56570.1
12054,23138.4
8462,41451.2
6118,56105.4
2399,99722.4
6283,54661.9
4947,66097.1
11882,38974.4
14697,31466.3
4729,68189.9
12762,20224.6
9311,36439.2
163,314600.7
16388,7609.2
16944,6175.1
18430,4412.0
7794,45375.9
19751,572.1
11299,26457.3
6641,52504.6
12824,20007.7
9839,33544.5
5740,59094.3
6249,55053.6
8503,41135.2
8090,43759.3
7130,49373.0
12273,22150.4
8218,106689.7
4987,65683.4
2332,101110.9
6849,51078.9
8389,41882.3
4615,69190.3
3810,77514.4
12184,22573.7
6402,53914.1
10978,33078.5
1568,123320.2
12744,20259.3
11472,25590.9
2074,108053.1
774,165500.2
5901,57877.7
8352,42111.6
10614,57730.6
8334,42201.7
3383,82877.1
4652,68934.4
15845,9162.7
13363,17879.3
3373,83048.9
9740,34126.6
1420,129088.0
1399,129725.7
11484,25534.4
7287,48434.0
5875,58109.8
1659,119854.0
18542,3754.3
7264,48545.4
9233,36913.1
6693,52152.3
9819,33656.2
1192,139191.6
5643,59797.8
11460,25662.9
5254,63137.0
9301,36494.3
5358,62212.6
11214,26839.1
695,173949.5
15268,11076.3
6823,51284.4
18709,2125.1
6783,51634.3
11218,66564.7
7538,46832.2
15351,12751.9
6916,50725.9
12278,37219.4
14481,13804.0
14544,13568.3
4474,70580.9
1912,112015.9
14683,13023.0
2542,97026.8
6182,55585.3
3107,87164.6
5995,56983.8
854,159102.5
9408,35887.7
8471,41404.9
14300,14454.4
7748,45676.9
15658,9794.3
13823,16279.7
7519,46964.7
3032,88051.2
2577,96157.8
5990,57034.8
1059,146520.2
7417,47590.7
1988,109975.3
2578,96142.2
12615,20733.4
9032,38036.6
5082,64787.5
10130,31983.8
6134,55928.9
8848,39052.2
4381,71633.8
14494,13712.5
14665,13094.2
5860,58225.4
6353,54196.0
6140,55873.7
7784,45462.8
3046,87787.5
15288,11005.2
