,superhost,instant_book,bedrooms_group,baths_group,guests_group,min_nights,extra_guest_fee_policy,rating_overall,photos_count,num_reviews,nearest_poi_dist_km,district_listing_count,district_superhost_rate,district_operating_rate,district_entire_home_rate,ttm_pop,photos_tier,review_rate,poi_dist_category,room_type_hotel_room,room_type_private_room,room_type_shared_room,nearest_poi_type_name_레포츠,nearest_poi_type_name_문화시설,nearest_poi_type_name_쇼핑,nearest_poi_type_name_숙박,nearest_poi_type_name_여행코스,nearest_poi_type_name_음식점,nearest_poi_type_name_축제공연행사
10067,0,1,5,6,5,2,0,4.33,16,43,0.146,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.1535961131124784,0,False,True,False,False,False,False,True,False,False,False
18345,0,0,5,6,5,0,0,4.75,88,4,0.062,147,0.3401360544217687,0.9047619047619048,0.7278911564625851,229786,3,0.0842992606048627,0,False,True,False,False,False,True,False,False,False,False
2767,1,1,5,6,5,1,0,4.94,14,86,0.01,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.2866380019110155,0,False,False,False,False,False,True,False,False,False,False
7021,0,0,5,6,4,0,0,5.0,49,4,0.16,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.032909621679957,0,False,False,False,False,False,False,False,False,False,False
3472,1,0,5,6,4,1,0,4.96,50,140,0.285,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,3,0.6308579639921685,0,False,False,False,False,False,False,False,False,False,False
7330,1,1,5,6,5,2,1,4.69,31,16,0.09,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.1635657313068316,0,False,False,False,False,True,False,False,False,False,False
8809,1,0,5,6,5,1,0,4.78,12,18,0.122,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,0,0.1853949924256361,0,False,False,False,True,False,False,False,False,False,False
4905,1,1,5,6,5,5,0,4.76,47,33,0.114,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.1186495519410004,0,False,False,False,False,False,False,False,False,True,False
5380,1,1,5,6,5,1,0,4.74,19,112,0.034,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.4728032569694017,0,False,False,False,False,False,True,False,False,False,False
12324,1,0,5,6,5,2,0,4.86,7,14,0.338,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,0,0.1053740771836965,1,False,False,False,False,False,False,False,False,True,False
3201,1,1,5,6,5,3,0,4.98,134,62,0.216,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.3404068392104382,0,False,False,False,False,False,False,True,False,False,False
1169,1,0,5,6,5,2,0,4.94,32,72,0.153,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.2167695311853995,0,False,False,False,False,False,True,False,False,False,False
15257,0,0,5,6,5,0,0,4.62,19,26,0.036,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.3097081559296229,0,False,False,False,False,False,True,False,False,False,False
32,1,0,5,6,4,1,0,4.9,104,430,0.152,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,1.2323035443563262,0,False,False,False,False,False,False,False,False,False,False
10653,0,1,5,6,5,1,0,5.0,11,5,0.094,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,0,0.0264452317848139,0,False,False,False,False,False,True,False,False,False,False
12688,1,0,5,6,5,2,0,4.88,39,25,0.119,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1115523621812843,0,False,True,False,False,False,True,False,False,False,False
1353,1,0,5,6,5,4,0,4.88,61,76,0.232,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.3841682233019854,0,False,False,False,False,False,False,False,False,True,False
15690,0,0,5,6,5,7,0,0.0,25,2,0.038,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.0199980000000199,0,False,True,False,False,False,False,False,False,True,False
9516,0,0,5,6,5,1,1,4.55,21,119,0.143,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,1,0.80900098025765,0,False,False,False,False,False,False,False,False,True,False
14477,0,0,5,6,4,0,0,4.71,18,17,0.309,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,1,0.655990713641107,1,False,False,False,False,False,False,False,False,False,True
9096,1,1,5,6,4,0,0,5.0,47,10,0.002,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.1480932965850677,0,False,False,False,False,False,False,False,False,True,False
1630,1,1,5,6,5,1,0,4.9,37,165,0.084,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.7534246540939513,0,False,False,False,False,False,False,False,False,True,False
948,1,1,5,6,5,4,0,4.84,22,44,0.042,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1419881564387171,0,False,False,False,False,False,False,False,False,False,True
5116,0,1,5,6,5,3,0,4.63,39,38,0.186,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1412613143203237,0,False,False,False,False,False,False,False,False,False,True
4131,1,0,5,6,4,1,0,5.0,56,15,0.028,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1280245796268119,0,False,False,False,False,False,True,False,False,False,False
6332,1,0,5,6,5,7,0,5.0,21,5,0.136,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0257493046361659,0,False,False,False,False,False,True,False,False,False,False
16431,1,1,5,6,5,0,0,0.0,73,1,0.042,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.031857278373454,0,False,False,False,False,False,False,False,False,True,False
11841,1,0,5,6,5,2,0,4.8,28,5,0.084,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.1061909290391647,0,False,False,False,False,False,False,True,False,False,False
752,1,0,5,6,4,1,0,4.81,27,21,0.288,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.1004088068067187,0,False,False,False,False,False,False,False,False,False,False
4196,1,1,5,6,5,0,0,5.0,82,14,0.079,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.0705076547617463,0,False,False,False,False,False,True,False,False,False,False
6670,0,0,5,6,5,0,1,4.92,22,36,0.127,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1748761285588452,0,False,False,False,False,False,False,False,False,True,False
2939,1,0,5,6,5,3,0,4.85,51,135,0.015,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.4606015098838208,0,False,False,False,False,False,False,False,False,False,False
8385,1,0,5,6,5,1,0,4.94,45,34,0.688,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.2497337379284311,1,False,False,False,False,True,False,False,False,False,False
1766,1,0,5,6,5,2,0,4.93,30,41,0.057,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.1366530009110655,0,False,False,False,False,False,False,False,False,True,False
13239,0,0,5,6,5,4,0,4.72,29,127,0.22,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,1.0575842023767814,0,False,False,False,False,False,False,False,False,True,False
2705,1,0,5,6,5,1,0,4.78,24,93,0.016,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.3153397520841592,0,False,False,False,False,False,False,False,True,False,False
5406,1,0,5,6,5,3,0,4.84,36,58,0.056,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.2115900253120404,0,False,False,False,False,False,False,True,False,False,False
3072,1,0,5,6,5,5,0,4.79,27,140,0.068,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.458805792558151,0,False,False,False,False,False,False,False,False,True,False
1847,1,1,5,6,5,2,0,4.92,24,64,0.054,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2369492771679034,0,False,False,False,False,False,False,False,False,False,False
10829,0,1,5,6,5,1,0,4.64,27,405,0.22,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,2,1.9673564462870088,0,False,False,False,False,False,False,False,False,False,False
1347,1,0,5,6,4,0,0,4.96,38,48,0.021,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.2104109579817601,0,False,False,False,False,False,False,False,False,False,False
14989,0,0,5,6,5,1,0,4.68,57,22,0.004,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.3189099033281162,0,False,True,False,False,False,True,False,False,False,False
966,1,1,5,6,5,3,0,4.9,44,87,0.048,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.2457280038250868,0,False,False,False,False,True,False,False,False,False,False
2143,0,0,5,6,4,1,0,4.68,40,73,0.037,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.6514657922317988,0,False,True,False,False,False,False,True,False,False,False
12960,0,1,5,6,5,2,0,4.69,40,26,0.062,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1493351704469419,0,False,True,False,False,False,True,False,False,False,False
1681,1,0,5,6,5,1,0,4.87,23,79,0.057,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.3187604643461962,0,False,False,False,False,False,True,False,False,False,False
6660,1,1,5,6,4,1,1,4.81,47,32,0.33,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,3,0.2236511027142081,1,False,False,False,False,False,False,True,False,False,False
11810,0,0,5,6,4,0,0,4.88,32,8,0.208,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.0905694544257958,0,False,False,False,False,False,False,False,False,True,False
15394,0,0,5,6,5,30,0,4.0,51,5,0.137,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.0338237778872059,0,False,True,False,False,False,False,False,False,True,False
661,0,0,5,6,5,3,0,4.87,48,53,0.025,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1736907643255857,0,False,False,False,True,False,False,False,False,False,False
11548,0,1,5,6,5,1,0,4.77,23,100,0.02,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,1.7906705740769886,0,False,False,False,False,False,False,True,False,False,False
13277,1,0,5,6,5,4,0,4.67,16,3,0.119,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0270367697635474,0,False,False,False,False,False,False,False,False,True,False
5255,1,0,5,6,5,1,0,4.89,51,28,0.176,194,0.4432989690721649,0.9020618556701032,0.7938144329896907,466409,3,0.1138165110612718,0,False,False,False,False,False,False,False,False,False,True
7666,1,0,5,6,5,30,0,4.85,12,26,0.178,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.0836066625390486,0,False,False,False,False,False,False,True,False,False,False
2234,0,0,5,6,5,2,0,4.83,60,77,0.119,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.3018010061269485,0,False,False,False,False,False,True,False,False,False,False
3028,1,1,5,6,4,4,0,4.97,56,169,0.004,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.650300136023164,0,False,False,False,False,False,False,False,False,True,False
7083,1,0,5,6,5,1,0,4.94,24,95,0.48,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.516416609499801,1,False,False,False,False,False,False,False,False,False,False
14810,1,0,5,6,5,0,1,4.92,20,24,0.227,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,1,0.2948584029134664,0,False,False,False,False,False,False,False,False,True,False
12391,1,0,5,6,5,1,0,4.88,10,146,0.137,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.577200574918656,0,False,True,False,False,False,False,False,False,True,False
5201,1,1,5,6,5,1,0,4.71,30,129,0.074,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.7819129544071223,0,False,True,False,False,False,False,False,False,True,False
8238,1,0,5,6,5,2,0,4.66,69,29,0.144,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1119043020956808,0,False,True,False,False,False,False,False,False,True,False
1422,0,0,5,6,4,1,0,4.48,51,105,0.077,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.8906230044478306,0,False,False,False,False,False,False,True,False,False,False
6457,0,0,5,6,5,0,0,4.63,33,27,0.032,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.1720293076009601,0,False,True,False,False,False,True,False,False,False,False
2678,1,0,5,6,5,0,0,4.89,111,46,0.137,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.2368936026527263,0,False,False,False,False,True,False,False,False,False,False
10166,1,0,5,6,5,1,0,4.93,13,15,0.076,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.2584647151121786,0,False,True,False,False,False,False,False,False,True,False
9799,1,1,5,6,5,0,0,4.93,93,44,0.115,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.4289962421001682,0,False,False,False,False,False,False,False,False,True,False
12328,1,1,5,6,5,3,0,4.8,246,10,0.223,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,3,0.0999900000000999,0,False,False,False,False,False,False,True,False,False,False
15951,1,1,5,6,5,1,0,5.0,19,5,0.101,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.1037774988838211,0,False,True,False,False,False,False,True,False,False,False
3223,0,0,5,6,5,3,0,4.86,16,44,0.079,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.1629026280529336,0,False,False,False,False,False,True,False,False,False,False
9239,1,0,5,6,5,4,1,4.8,11,84,0.217,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,0,0.2894804849160662,0,False,False,False,False,True,False,False,False,False,False
2934,1,0,5,6,5,2,0,5.0,48,38,0.115,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.153327818293107,0,False,False,False,False,False,False,False,False,True,False
4019,1,0,5,6,5,1,0,4.86,29,37,0.103,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,0.1181466931118986,0,False,True,False,False,False,False,False,False,True,False
9432,1,1,5,6,5,4,1,4.75,39,20,0.049,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.129844834578687,0,False,True,False,False,False,True,False,False,False,False
17416,0,0,5,6,5,30,0,4.0,120,5,0.031,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.0649224168678515,0,False,True,False,False,False,False,False,False,True,False
8028,0,1,5,6,5,0,0,4.61,24,49,0.07,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2814393596884675,0,False,False,False,False,False,False,False,False,True,False
8257,1,0,5,6,5,3,0,5.0,36,6,0.27,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,3,0.0665520485103205,0,False,False,False,False,False,True,False,False,False,False
76,1,1,5,6,4,1,0,4.83,36,82,0.061,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.291763030450941,0,False,False,False,False,True,False,False,False,False,False
14663,1,0,5,6,4,0,0,4.0,14,3,0.241,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,1,0.0652315706625011,0,False,True,False,False,False,False,True,False,False,False
9277,0,1,5,6,5,5,0,4.75,41,166,0.157,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.6080140626766756,0,False,False,False,False,False,False,True,False,False,False
16448,0,1,5,6,4,1,0,4.88,41,24,0.024,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,2.6301366980672114,0,False,False,False,False,False,False,False,False,True,False
7644,1,0,5,6,4,1,0,4.96,64,48,0.82,262,0.5229007633587787,0.916030534351145,0.6755725190839694,267641,3,0.2593823443874397,2,False,False,False,False,False,True,False,False,False,False
2299,1,1,5,6,5,2,0,4.92,25,49,0.011,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1794740305491391,0,False,False,False,False,False,True,False,False,False,False
1800,0,1,5,6,5,7,0,4.92,16,24,0.119,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0757527931451524,0,False,False,False,False,False,True,False,False,False,False
14409,0,1,5,6,5,6,0,5.0,16,6,0.088,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,1,0.0660174939096936,0,False,False,False,False,True,False,False,False,False,False
93,1,0,5,6,4,5,0,4.86,58,50,0.11,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1666500011110555,0,False,False,False,False,False,True,False,False,False,False
10762,0,1,5,6,5,1,0,4.0,15,9,0.046,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1086234975725846,0,False,False,False,False,True,False,False,False,False,False
4115,0,0,5,6,5,5,0,4.77,36,43,0.03,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1472602734682867,0,False,False,False,False,False,False,False,False,True,False
10754,1,0,5,6,5,0,0,4.75,23,8,0.069,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.0644641413016588,0,False,True,False,False,False,False,False,False,True,False
5426,0,0,5,6,5,1,0,4.62,22,60,0.083,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.2112899242480194,0,False,False,False,False,False,False,False,False,True,False
6284,1,1,5,6,5,3,0,4.84,27,69,0.017,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.3166517504570719,0,False,False,False,False,False,True,False,False,False,False
3256,1,0,5,6,5,3,0,5.0,20,7,0.03,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0546384103763149,0,False,False,False,False,False,True,False,False,False,False
6451,0,0,5,6,5,2,0,4.08,23,13,0.104,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.1102676100744933,0,False,False,False,False,False,False,False,False,False,False
1089,1,0,5,6,5,2,0,4.86,38,49,0.098,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.2110795200694429,0,False,False,False,False,False,True,False,False,False,False
2380,0,0,5,6,5,2,0,4.73,34,98,0.047,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.3122013370111458,0,False,False,False,False,False,False,False,False,True,False
14593,1,0,5,6,5,4,1,4.96,44,23,0.107,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,3,0.4884782735801577,0,False,False,False,False,False,False,True,False,False,False
1913,1,0,5,6,5,7,0,4.86,15,28,0.068,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,0.1223482112151877,0,False,False,False,False,True,False,False,False,False,False
8677,1,1,5,6,5,3,0,4.87,19,30,0.05,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.5372011722230966,0,False,False,False,False,True,False,False,False,False,False
15745,0,1,5,6,5,1,0,4.2,33,5,0.189,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2634351810624246,0,False,True,False,False,False,True,False,False,False,False
11839,0,1,5,6,5,5,0,4.69,33,35,0.141,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.3688092690325683,0,False,False,False,False,False,False,False,False,True,False
5597,0,1,5,6,5,2,0,4.75,25,55,0.084,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.1802451327907022,0,False,False,False,False,False,False,True,False,False,False
14775,0,0,5,6,5,1,0,4.49,24,77,0.388,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,2,2.481869380117022,1,False,False,False,False,False,True,False,False,False,False
5469,0,0,5,6,5,5,0,4.72,25,72,0.205,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.2609262873779579,0,False,False,False,False,False,True,False,False,False,False
2819,1,0,5,6,5,3,0,4.92,68,66,0.168,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.2579485265356789,0,False,False,False,False,False,False,True,False,False,False
17733,1,0,5,6,5,1,0,0.0,10,2,0.029,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.0711617124653366,0,False,True,False,False,False,False,True,False,False,False
10826,1,1,5,6,5,17,0,5.0,16,8,0.061,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.0481710067850609,0,False,False,False,False,False,False,False,False,False,False
4138,0,1,5,6,5,2,0,4.64,32,171,0.111,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.7769372281199608,0,False,False,False,False,False,True,False,False,False,False
3435,1,1,5,6,5,2,0,4.95,39,148,0.053,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,3,0.6296264756673765,0,False,False,False,False,False,False,False,False,True,False
1456,1,1,5,6,5,3,0,4.86,53,80,0.061,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.2539722844680954,0,False,False,False,False,False,False,True,False,False,False
1247,0,1,5,6,5,10,0,4.98,82,58,0.164,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1933140012888244,0,False,False,False,False,True,False,False,False,False,False
8359,1,1,5,6,5,14,0,4.93,14,56,0.153,147,0.3401360544217687,0.9047619047619048,0.7278911564625851,229786,1,0.2916818569108711,0,False,False,False,False,False,False,False,False,False,False
4404,1,0,5,6,5,1,0,4.88,25,59,0.535,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.2796606139277593,1,False,False,False,False,False,True,False,False,False,False
4800,0,0,5,6,5,3,0,4.45,11,11,0.123,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.07972747640989,0,False,False,False,False,True,False,False,False,False,False
8690,0,0,5,6,5,3,0,4.71,12,123,0.092,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.384248917123291,0,False,True,False,False,False,False,False,False,False,False
3176,1,0,5,6,5,1,0,4.96,71,46,0.068,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,3,0.1861556820535574,0,False,False,False,False,False,False,False,False,True,False
2513,1,0,5,6,5,2,0,4.8,49,44,0.027,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.1697858376624123,0,False,False,False,False,False,False,False,False,True,False
6392,1,0,5,6,5,4,0,4.92,27,88,0.055,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.550447234938092,0,False,False,False,False,False,False,False,False,True,False
16226,1,0,5,6,5,3,0,4.77,30,65,0.797,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,2,1.2032580302988147,2,False,False,False,False,True,False,False,False,False,False
451,1,0,5,6,4,1,0,4.82,26,347,0.04,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,1.1224143192818674,0,False,False,False,False,False,True,False,False,False,False
9944,0,1,5,6,5,3,0,4.92,15,12,0.619,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0662836938450967,1,False,False,False,False,False,False,False,False,False,True
